timestamp,direccion_viento,velocidad_viento_prom,velocidad_viento_max,temperatura,humedad,presion,luz,indice_uv,lluvia,humedad_suelo,temperatura_suelo,conductividad_suelo,ph_suelo,temperatura_armario,humedad_armario,A_410nm,B_435nm,C_460nm,D_485nm,E_510nm,F_535nm,G_560nm,H_585nm,R_610nm,I_645nm,S_680nm,J_705nm,T_730nm,U_760nm,V_810nm,W_860nm,K_900nm,L_940nm,temp_0,temp_1,temp_2,NDVI,GNDVI,NDRE,SAVI,EVI,MCARI,MTVI2,ET,Delta_T,THI,REP,PAR,temperatura_cpu,git_commit
2025-07-21 14:14:44,0,0.0,0.0,24.3,49.6,1008,1,0.0,0.0,17.8,22.4,0,8.5,24.5,50.5,234.5992,108.4089,314.8593,108.6698,199.4405,377.1942,115.3311,182.4886,782.8393,148.7111,65.8013,62.5822,60.7695,21.5632,24.7987,32.8776,247.5991,33.8357,29,26,26,-0.919,-0.717,-0.311,-1.378,-0.296,-212.581,-2485.834,0.299,1.9,21.583,16440.095,0.019,55.65,unknown
2025-07-21 14:15:16,0,0.0,0.0,24.3,49.6,1008,1,0.0,0.0,17.8,22.4,0,8.5,24.5,50.4,234.5992,108.4089,314.8593,108.6698,199.4405,376.4956,115.3311,181.9831,781.655,148.7111,66.8626,62.1705,60.7695,22.4257,24.7987,32.8776,248.206,33.8357,29,27,26,-0.919,-0.717,-0.308,-1.378,-0.296,-212.207,-2481.393,0.299,1.9,21.583,16423.967,0.019,51.8,unknown
2025-07-21 14:15:48,0,0.0,0.0,24.3,49.6,1008,0,0.0,0.0,17.8,22.4,0,8.5,26.4,80.6,234.5992,108.4089,313.9194,107.7934,198.6793,375.7971,115.3311,181.9831,782.8393,148.2762,65.8013,62.5822,61.602,22.4257,24.7987,32.8776,249.4197,33.8357,29,26,26,-0.919,-0.716,-0.311,-1.378,-0.295,-212.403,-2487.319,0.0,1.9,21.583,16437.084,--,50.15,unknown
2025-07-21 14:16:19,0,0.0,0.0,24.3,49.6,1008,1,0.0,0.0,17.7,22.4,0,8.5,27.4,80.8,234.5992,108.4089,314.8593,108.6698,198.6793,375.7971,115.3311,181.9831,775.7333,148.2762,63.6787,62.1705,60.7695,20.7006,23.9436,30.6858,249.4197,33.8357,29,26,26,-0.924,-0.732,-0.339,-1.385,-0.301,-210.906,-2460.671,0.299,1.9,21.583,16306.852,0.019,51.25,unknown
2025-07-21 14:16:51,0,0.0,0.0,24.3,49.6,1008,1,0.0,0.0,17.8,22.4,0,8.5,30.0,39.8,234.5992,108.4089,314.8593,108.6698,199.4405,376.4956,115.3311,181.9831,781.655,148.7111,65.8013,62.1705,60.7695,21.5632,24.7987,32.8776,249.4197,33.8357,29,27,26,-0.919,-0.717,-0.308,-1.378,-0.296,-212.207,-2481.393,0.299,1.9,21.583,16423.967,0.019,52.9,unknown
2025-07-21 14:17:23,0,0.0,0.0,24.3,49.5,1008,1,0.0,0.0,17.8,22.4,0,8.5,30.2,39.4,234.5992,108.4089,314.8593,108.6698,199.4405,376.4956,115.3311,181.9831,782.8393,148.7111,65.8013,62.1705,61.602,22.4257,24.7987,32.8776,250.0266,33.8357,30,27,26,-0.919,-0.717,-0.308,-1.378,-0.296,-212.456,-2485.834,0.299,1.9,21.578,16446.803,0.019,50.15,unknown
2025-07-21 15:09:07,0,0.0,0.0,24.5,48.3,1008,1,0.0,0.0,17.7,22.5,0,8.5,24.7,49.0,237.8462,112.1797,331.7771,113.928,210.8588,394.6568,116.3941,182.9941,787.5766,150.0156,66.8626,62.5822,62.4345,22.4257,25.6539,32.8776,250.6334,33.8357,30,27,26,-0.92,-0.73,-0.311,-1.379,-0.311,-215.314,-2481.333,0.3,2.0,21.656,16540.303,0.019,54.0,unknown
2025-07-21 15:09:39,0,0.0,0.0,24.5,48.3,1008,0,0.0,0.0,17.8,22.5,0,8.5,24.7,48.8,237.8462,112.1797,331.7771,113.928,210.0976,393.2598,115.8626,182.4886,786.3923,149.1459,65.8013,62.5822,62.4345,22.4257,25.6539,32.8776,251.2403,33.8357,29,27,27,-0.92,-0.729,-0.311,-1.379,-0.311,-214.917,-2478.376,0.0,2.0,21.656,16511.566,--,51.8,unknown
2025-07-21 15:10:10,0,0.0,0.0,24.5,48.3,1008,0,0.0,0.0,17.8,22.5,0,8.5,25.7,78.9,237.8462,112.1797,332.717,113.928,210.8588,393.9583,115.8626,182.4886,786.3923,149.1459,65.8013,62.5822,62.4345,22.4257,25.6539,32.8776,250.6334,33.8357,29,27,26,-0.92,-0.73,-0.311,-1.379,-0.312,-214.943,-2476.892,0.0,2.0,21.656,16511.566,--,51.8,unknown
2025-07-21 15:10:42,0,0.0,0.0,24.5,48.2,1008,1,0.0,0.0,17.7,22.5,0,8.5,28.8,41.6,237.8462,113.1224,333.6569,114.8044,211.6201,395.3553,116.3941,182.9941,788.7609,150.0156,66.8626,62.5822,62.4345,22.4257,25.6539,32.8776,250.6334,33.8357,30,27,26,-0.92,-0.731,-0.311,-1.379,-0.312,-215.608,-2484.29,0.3,2.0,21.651,16563.142,0.019,51.25,unknown
2025-07-21 15:11:13,115,0.48,0.03,24.5,47.6,1008,2,0.0,0.0,17.7,22.5,0,8.5,26.7,43.1,237.8462,113.1224,332.717,114.8044,211.6201,395.3553,116.3941,183.4996,787.5766,150.0156,66.8626,62.994,62.4345,23.2882,26.509,32.8776,250.0266,33.8357,30,27,26,-0.92,-0.731,-0.314,-1.379,-0.312,-215.338,-2479.849,1.168,2.0,21.618,16533.635,0.037,50.15,unknown
2025-07-21 15:11:45,114,0.48,0.03,24.4,47.3,1008,2,0.0,0.0,17.7,22.5,0,8.5,25.3,46.2,205.3757,252.6399,886.3054,291.8311,497.0787,831.2241,146.6884,198.6649,2620.9128,150.0156,71.1079,65.876,159.8322,27.6008,35.0603,31.7817,230.0002,29.9688,30,27,26,-0.976,-0.88,-0.349,-1.464,-0.279,-588.796,-8805.176,1.169,1.9,21.53,51642.156,0.037,52.9,unknown
2025-07-21 15:12:17,0,0.0,0.0,24.3,47.3,1008,2,0.0,0.0,17.7,22.5,0,8.5,25.4,46.2,211.0581,256.4107,891.9447,294.4602,499.3624,827.7316,151.4718,205.742,2448.0012,153.929,71.1079,67.5229,153.1725,26.7383,33.35,31.7817,234.855,30.9355,30,28,26,-0.974,-0.88,-0.36,-1.461,-0.295,-570.06,-8150.564,0.599,1.8,21.459,48341.544,0.037,50.7,unknown
2025-07-21 15:12:48,0,0.0,0.0,24.3,47.4,1008,2,0.0,0.0,17.7,22.5,0,8.5,25.9,45.7,211.8698,257.3534,892.8846,294.4602,498.6012,826.3346,152.0032,207.2585,2373.3887,154.7987,71.1079,67.5229,149.8427,26.7383,32.4949,31.7817,236.6756,30.9355,30,27,26,-0.974,-0.88,-0.36,-1.46,-0.303,-561.454,-7872.251,0.599,1.8,21.465,46926.321,0.037,50.7,unknown
2025-07-21 15:13:20,0,0.0,0.0,24.3,47.5,1008,2,0.0,0.0,17.7,22.5,0,8.5,26.1,45.4,211.8698,257.3534,893.8245,295.3365,499.3624,826.3346,152.5347,207.2585,2334.3059,155.2335,70.0466,67.9347,148.1778,26.7383,32.4949,31.7817,237.2825,30.9355,30,27,26,-0.973,-0.88,-0.363,-1.459,-0.307,-556.965,-7724.206,0.599,1.8,21.47,46164.232,0.037,49.6,unknown
2025-07-21 15:13:51,0,0.0,0.0,24.4,47.6,1008,2,0.0,0.0,17.7,22.5,0,8.5,26.1,45.3,213.4934,258.296,895.7042,296.2129,500.1236,825.636,153.0662,209.2806,2294.0388,155.6683,70.0466,67.9347,146.5129,26.7383,31.6398,31.7817,237.8893,30.9355,30,27,27,-0.973,-0.88,-0.363,-1.459,-0.313,-551.916,-7571.721,0.6,1.9,21.547,45399.193,0.037,49.6,unknown
2025-07-21 15:14:23,0,0.0,0.0,24.4,47.7,1008,2,0.0,0.0,17.7,22.5,0,8.5,26.2,45.3,214.3051,258.296,896.6441,296.2129,500.8849,825.636,153.5977,209.2806,2269.168,156.1031,70.0466,67.9347,144.848,25.8758,31.6398,31.7817,238.4962,30.9355,30,27,27,-0.972,-0.881,-0.363,-1.458,-0.316,-548.861,-7476.97,0.6,1.9,21.552,44929.818,0.037,50.7,unknown
2025-07-21 15:14:55,0,0.0,0.0,24.4,47.8,1008,2,0.0,0.0,17.7,22.5,0,8.5,26.2,45.1,218.3639,261.1241,900.4036,297.0893,500.1236,816.5555,157.8495,216.3577,2164.9473,159.5818,70.0466,69.1698,141.5181,25.8758,31.6398,31.7817,241.5305,31.9022,30,28,26,-0.971,-0.88,-0.37,-1.456,-0.333,-532.444,-7085.887,0.6,1.9,21.558,42956.286,0.037,49.6,unknown
2025-07-21 15:15:26,0,0.0,0.0,24.4,47.8,1008,2,0.0,0.0,17.7,22.5,0,8.5,26.2,44.8,219.9875,261.1241,899.4637,296.2129,497.84,810.2689,159.9754,219.3907,2119.9431,161.3211,70.0466,69.5816,139.8532,25.8758,30.7846,31.7817,242.7442,31.9022,30,27,27,-0.97,-0.88,-0.373,-1.455,-0.34,-524.457,-6921.575,0.6,1.9,21.558,42104.799,0.037,49.6,unknown
2025-07-21 15:15:58,0,0.0,0.0,24.3,47.9,1008,2,0.0,0.0,17.7,22.5,0,8.5,26.3,45.1,219.9875,261.1241,900.4036,297.0893,498.6012,810.2689,159.9754,219.3907,2110.4685,161.3211,70.0466,69.5816,139.0207,25.8758,30.7846,31.7817,243.3511,32.869,30,27,26,-0.97,-0.88,-0.373,-1.455,-0.342,-523.115,-6882.82,0.599,1.8,21.492,41941.095,0.037,49.6,unknown
2025-07-21 15:16:29,0,0.0,0.0,24.3,47.9,1008,2,0.0,0.0,17.7,22.5,0,8.5,26.2,45.1,219.9875,262.0668,900.4036,297.0893,498.6012,810.9674,159.9754,219.8962,2098.6252,161.3211,70.0466,69.5816,139.0207,25.8758,30.7846,31.7817,243.3511,31.9022,30,27,27,-0.97,-0.88,-0.373,-1.455,-0.344,-521.728,-6840.148,0.599,1.8,21.492,41694.611,0.037,47.95,unknown
2025-07-21 15:17:01,0,0.0,0.0,24.4,47.9,1008,2,0.0,0.0,17.7,22.5,0,8.5,26.3,45.1,220.7992,262.0668,900.4036,297.0893,497.0787,808.1733,160.5069,220.9073,2076.123,161.7559,70.0466,69.9933,138.1883,25.8758,30.7846,31.7817,243.9579,32.869,30,27,27,-0.97,-0.88,-0.375,-1.454,-0.348,-517.795,-6756.994,0.6,1.9,21.563,41271.176,0.037,49.05,unknown
2025-07-21 15:17:33,0,0.0,0.0,24.4,47.9,1008,2,0.0,0.0,17.7,22.5,0,8.5,26.2,45.3,220.7992,262.0668,900.4036,297.0893,497.84,808.1733,161.0384,220.9073,2063.0955,161.7559,70.0466,69.9933,137.3558,25.8758,30.7846,31.7817,243.9579,32.869,30,28,27,-0.97,-0.88,-0.375,-1.454,-0.351,-515.902,-6706.656,0.6,1.9,21.563,41020.561,0.037,49.05,unknown
2025-07-21 15:18:04,0,0.0,0.0,24.4,47.9,1008,2,0.0,0.0,17.7,22.5,0,8.5,26.2,45.2,221.611,262.0668,900.4036,297.0893,497.0787,807.4749,161.0384,221.4128,2055.9895,162.1907,70.0466,69.9933,137.3558,25.8758,30.7846,31.7817,243.9579,32.869,30,27,27,-0.97,-0.88,-0.375,-1.454,-0.352,-514.726,-6681.493,0.6,1.9,21.563,40891.377,0.037,48.5,unknown
2025-07-21 15:18:36,0,0.0,0.0,24.4,48.0,1008,2,0.0,0.0,17.7,22.5,0,8.5,26.3,45.2,221.611,262.0668,898.5239,296.2129,495.5563,803.2838,161.5699,222.4238,2035.8558,163.0604,70.0466,69.9933,136.5234,25.8758,30.7846,31.7817,244.5648,32.869,31,27,27,-0.969,-0.879,-0.375,-1.454,-0.355,-510.618,-6608.96,0.6,1.9,21.569,40518.664,0.037,47.95,unknown
2025-07-21 15:19:07,0,0.0,0.0,24.4,48.0,1008,2,0.0,0.0,17.7,22.5,0,8.5,26.3,45.2,222.4227,262.0668,898.5239,296.2129,495.5563,801.8868,162.1013,222.9293,2021.6439,163.4952,70.0466,70.405,135.6909,25.8758,30.7846,31.7817,245.1717,32.869,30,27,27,-0.969,-0.879,-0.378,-1.453,-0.358,-508.119,-6555.666,0.6,1.9,21.569,40236.41,0.037,48.5,unknown
2025-07-21 15:19:39,0,0.0,0.0,24.4,48.1,1008,2,0.0,0.0,17.7,22.5,0,8.5,26.3,44.9,223.2345,262.0668,898.5239,296.2129,495.5563,801.8868,162.1013,223.4348,2015.7223,163.4952,68.9853,70.405,134.8584,25.8758,30.7846,31.7817,245.1717,32.869,30,27,27,-0.969,-0.879,-0.378,-1.453,-0.359,-507.256,-6533.46,0.6,1.9,21.574,40122.456,0.037,48.5,unknown
2025-07-21 15:20:11,0,0.0,0.0,24.4,48.1,1008,2,0.0,0.0,17.7,22.5,0,8.5,26.3,44.9,223.2345,262.0668,899.4637,297.0893,495.5563,802.5853,162.1013,223.4348,2008.6163,163.4952,70.0466,70.405,134.8584,25.8758,30.7846,31.7817,245.1717,32.869,30,27,26,-0.969,-0.879,-0.378,-1.453,-0.361,-506.431,-6506.812,0.6,1.9,21.574,39985.712,0.037,49.05,unknown
2025-07-21 15:20:42,0,0.0,0.0,24.4,48.1,1008,2,0.0,0.0,17.7,22.5,0,8.5,26.3,45.1,223.2345,262.0668,898.5239,297.0893,495.5563,801.8868,162.1013,223.4348,2000.326,163.4952,70.0466,70.405,134.8584,25.8758,30.7846,31.7817,245.1717,32.869,30,27,27,-0.969,-0.879,-0.378,-1.453,-0.363,-504.988,-6475.724,0.6,1.9,21.574,39826.176,0.037,47.4,unknown
2025-07-21 15:21:14,0,0.0,0.0,24.4,48.1,1008,2,0.0,0.0,17.7,22.5,0,8.5,26.3,45.1,223.2345,262.0668,899.4637,297.0893,495.5563,802.5853,162.6328,223.4348,1994.4044,163.9301,70.0466,70.405,134.026,25.8758,30.7846,31.7817,245.1717,32.869,30,28,27,-0.969,-0.879,-0.378,-1.453,-0.365,-504.321,-6453.518,0.6,1.9,21.574,39719.35,0.037,48.5,unknown
2025-07-21 15:21:45,0,0.0,0.0,24.4,48.1,1008,2,0.0,0.0,17.7,22.5,0,8.5,26.3,45.1,223.2345,262.0668,899.4637,297.0893,495.5563,801.8868,162.6328,223.9403,1988.4828,163.9301,70.0466,70.405,134.026,25.8758,30.7846,31.7817,245.1717,32.869,30,27,27,-0.969,-0.879,-0.378,-1.452,-0.366,-503.22,-6431.311,0.6,1.9,21.574,39605.376,0.037,47.95,unknown
2025-07-21 15:22:17,0,0.0,0.0,24.4,48.1,1008,2,0.0,0.0,17.7,22.5,0,8.5,26.3,45.2,223.2345,262.0668,898.5239,297.0893,495.5563,801.1883,162.6328,223.9403,1982.5612,163.9301,70.0466,70.405,134.026,25.8758,30.7846,31.7817,245.1717,32.869,31,27,27,-0.968,-0.879,-0.378,-1.452,-0.367,-502.116,-6409.105,0.6,1.9,21.574,39491.401,0.037,49.05,unknown
2025-07-21 15:22:49,0,0.0,0.0,24.4,48.1,1007,2,0.0,0.0,17.7,22.5,0,8.5,26.3,45.2,223.2345,262.0668,899.4637,297.0893,496.3175,801.1883,162.6328,223.9403,1980.1925,163.9301,68.9853,70.405,133.1935,25.8758,30.7846,31.7817,245.1717,32.869,30,27,27,-0.968,-0.88,-0.378,-1.452,-0.368,-501.697,-6398.739,0.6,1.9,21.574,39445.811,0.037,47.95,unknown
2025-07-21 15:23:20,0,0.0,0.0,24.4,48.1,1007,2,0.0,0.0,17.7,22.5,0,8.5,26.3,45.0,223.2345,262.0668,899.4637,297.0893,495.5563,801.8868,162.6328,223.9403,1976.6395,163.9301,70.0466,70.405,133.1935,25.8758,30.7846,31.7817,245.1717,32.869,31,27,27,-0.968,-0.879,-0.378,-1.452,-0.369,-501.43,-6386.899,0.6,1.9,21.574,39377.426,0.037,47.95,unknown
2025-07-21 15:23:52,0,0.0,0.0,24.4,48.0,1007,2,0.0,0.0,17.7,22.5,0,8.5,26.3,45.1,224.0463,263.0095,899.4637,297.0893,495.5563,801.8868,162.6328,223.9403,1971.9022,163.9301,70.0466,70.405,133.1935,25.8758,30.7846,31.7817,245.1717,32.869,30,28,27,-0.968,-0.879,-0.378,-1.452,-0.37,-500.709,-6369.134,0.6,1.9,21.569,39286.246,0.037,47.4,unknown
2025-07-21 15:24:23,0,0.0,0.0,24.4,48.0,1007,2,0.0,0.0,17.7,22.5,0,8.5,26.3,45.1,224.0463,262.0668,899.4637,297.0893,495.5563,801.8868,162.6328,223.9403,1968.3494,163.9301,70.0466,70.405,132.3611,25.8758,30.7846,31.7817,245.1717,32.869,30,27,27,-0.968,-0.879,-0.378,-1.452,-0.371,-500.165,-6355.811,0.6,1.9,21.569,39217.863,0.037,47.4,unknown
2025-07-21 15:24:55,0,0.0,0.0,24.4,48.0,1007,2,0.0,0.0,17.7,22.5,0,8.5,26.3,44.9,224.0463,262.0668,899.4637,297.0893,495.5563,801.8868,162.6328,223.9403,1963.6121,163.9301,70.0466,70.405,132.3611,25.8758,30.7846,31.7817,245.1717,32.869,31,28,27,-0.968,-0.879,-0.378,-1.452,-0.372,-499.437,-6338.046,0.6,1.9,21.569,39126.684,0.037,47.4,unknown
2025-07-21 15:25:27,0,0.0,0.0,24.4,48.0,1007,2,0.0,0.0,17.7,22.5,0,8.5,26.3,44.8,224.0463,263.0095,900.4036,297.0893,495.5563,801.8868,162.6328,223.9403,1960.0591,164.3649,70.0466,70.405,132.3611,25.8758,30.7846,31.7817,245.1717,32.869,30,27,27,-0.968,-0.879,-0.378,-1.452,-0.373,-498.889,-6324.723,0.6,1.9,21.569,39065.242,0.037,46.85,unknown
2025-07-21 15:25:58,0,0.0,0.0,24.4,48.0,1007,2,0.0,0.0,17.7,22.5,0,8.5,26.3,44.9,224.0463,263.0095,900.4036,297.0893,495.5563,801.1883,162.6328,223.9403,1956.5061,164.3649,70.0466,70.405,132.3611,25.8758,30.7846,31.7817,245.1717,32.869,30,27,27,-0.968,-0.879,-0.378,-1.452,-0.374,-498.133,-6311.399,0.6,1.9,21.569,38996.844,0.037,46.85,unknown
2025-07-21 15:26:30,0,0.0,0.0,24.4,48.0,1007,2,0.0,0.0,17.7,22.5,0,8.5,26.3,44.9,224.0463,263.0095,900.4036,297.0893,495.5563,801.1883,163.1643,223.9403,1954.1375,164.3649,70.0466,70.405,132.3611,25.8758,30.7846,31.7817,245.7785,32.869,31,27,27,-0.968,-0.879,-0.378,-1.452,-0.375,-497.766,-6302.516,0.6,1.9,21.569,38951.246,0.037,48.5,unknown
2025-07-21 15:27:03,0,0.0,0.0,24.4,47.9,1007,2,0.0,0.0,17.7,22.5,0,8.5,--,--,224.0463,263.0095,900.4036,297.0893,495.5563,801.1883,163.1643,223.9403,1951.7688,164.3649,70.0466,70.405,131.5286,25.8758,30.7846,31.7817,245.7785,32.869,30,27,27,-0.968,-0.879,-0.378,-1.452,-0.375,-497.398,-6293.634,0.6,1.9,21.563,38905.648,0.037,50.15,unknown
